#x	y	z	B_x	B_y	B_z
-1	0.9	0.3	3.5e-09	-9.03e-08	-9.8e-08
-1	0.9	0.4	-4.54e-09	-8.23e-08	-9.71e-08
-1	0.9	0.5	-1.15e-08	-7.31e-08	-9.42e-08
-1	0.9	0.6	-1.72e-08	-6.36e-08	-8.95e-08
-1	0.9	0.7	-2.17e-08	-5.45e-08	-8.36e-08
-1	0.9	0.8	-2.5e-08	-4.6e-08	-7.7e-08
-1	0.9	0.9	-2.72e-08	-3.84e-08	-7.01e-08
-1	0.9	1	-2.86e-08	-3.18e-08	-6.32e-08
-1	1	-1	3.2e-08	-2.85e-08	-4.22e-09
-1	1	-0.9	3.49e-08	-3.36e-08	-7.12e-09
-1	1	-0.8	3.77e-08	-3.94e-08	-1.1e-08
-1	1	-0.7	4e-08	-4.58e-08	-1.61e-08
-1	1	-0.6	4.15e-08	-5.28e-08	-2.25e-08
-1	1	-0.5	4.18e-08	-6.02e-08	-3.02e-08
-1	1	-0.4	4.04e-08	-6.76e-08	-3.88e-08
-1	1	-0.3	3.71e-08	-7.46e-08	-4.8e-08
-1	1	-0.2	3.2e-08	-8.05e-08	-5.71e-08
-1	1	-0.1	2.53e-08	-8.48e-08	-6.55e-08
-1	1	0	1.76e-08	-8.69e-08	-7.27e-08
-1	1	0.1	9.54e-09	-8.66e-08	-7.81e-08
-1	1	0.2	1.71e-09	-8.39e-08	-8.15e-08
-1	1	0.3	-5.48e-09	-7.91e-08	-8.29e-08
-1	1	0.4	-1.18e-08	-7.26e-08	-8.24e-08
-1	1	0.5	-1.71e-08	-6.52e-08	-8.03e-08
-1	1	0.6	-2.13e-08	-5.75e-08	-7.68e-08
-1	1	0.7	-2.45e-08	-4.98e-08	-7.22e-08
-1	1	0.8	-2.68e-08	-4.26e-08	-6.7e-08
-1	1	0.9	-2.83e-08	-3.6e-08	-6.15e-08
-1	1	1	-2.9e-08	-3.03e-08	-5.59e-08

-0.9	-1	-1	7.05e-09	2.88e-08	2.26e-08
-0.9	-1	-0.9	8.18e-09	3.46e-08	2.48e-08
-0.9	-1	-0.8	9.66e-09	4.15e-08	2.66e-08
-0.9	-1	-0.7	1.15e-08	4.92e-08	2.77e-08
-0.9	-1	-0.6	1.36e-08	5.76e-08	2.78e-08
-0.9	-1	-0.5	1.59e-08	6.64e-08	2.64e-08
-0.9	-1	-0.4	1.82e-08	7.53e-08	2.32e-08
-0.9	-1	-0.3	2.01e-08	8.34e-08	1.82e-08
-0.9	-1	-0.2	2.12e-08	9.03e-08	1.13e-08
-0.9	-1	-0.1	2.13e-08	9.52e-08	2.88e-09
-0.9	-1	0	2.01e-08	9.76e-08	-6.42e-09
-0.9	-1	0.1	1.75e-08	9.73e-08	-1.59e-08
-0.9	-1	0.2	1.38e-08	9.44e-08	-2.47e-08
-0.9	-1	0.3	9.23e-09	8.91e-08	-3.22e-08
-0.9	-1	0.4	4.22e-09	8.21e-08	-3.8e-08
-0.9	-1	0.5	-8.13e-10	7.4e-08	-4.18e-08
-0.9	-1	0.6	-5.5e-09	6.55e-08	-4.38e-08
-0.9	-1	0.7	-9.61e-09	5.7e-08	-4.41e-08
-0.9	-1	0.8	-1.3e-08	4.89e-08	-4.31e-08
-0.9	-1	0.9	-1.56e-08	4.16e-08	-4.12e-08
-0.9	-1	1	-1.76e-08	3.51e-08	-3.87e-08
-0.9	-0.9	-1	1.03e-08	3.06e-08	2.74e-08
-0.9	-0.9	-0.9	1.24e-08	3.74e-08	3.06e-08
-0.9	-0.9	-0.8	1.5e-08	4.54e-08	3.34e-08
-0.9	-0.9	-0.7	1.82e-08	5.46e-08	3.53e-08
-0.9	-0.9	-0.6	2.21e-08	6.5e-08	3.6e-08
-0.9	-0.9	-0.5	2.63e-08	7.6e-08	3.48e-08
-0.9	-0.9	-0.4	3.06e-08	8.72e-08	3.12e-08
-0.9	-0.9	-0.3	3.44e-08	9.77e-08	2.49e-08
-0.9	-0.9	-0.2	3.71e-08	1.07e-07	1.61e-08
-0.9	-0.9	-0.1	3.81e-08	1.13e-07	5.11e-09
-0.9	-0.9	0	3.7e-08	1.16e-07	-7.18e-09
-0.9	-0.9	0.1	3.38e-08	1.16e-07	-1.97e-08
-0.9	-0.9	0.2	2.85e-08	1.12e-07	-3.12e-08
-0.9	-0.9	0.3	2.19e-08	1.05e-07	-4.09e-08
-0.9	-0.9	0.4	1.45e-08	9.61e-08	-4.81e-08
-0.9	-0.9	0.5	7.06e-09	8.58e-08	-5.25e-08
-0.9	-0.9	0.6	1.67e-10	7.5e-08	-5.44e-08
-0.9	-0.9	0.7	-5.81e-09	6.44e-08	-5.42e-08
-0.9	-0.9	0.8	-1.07e-08	5.46e-08	-5.23e-08
-0.9	-0.9	0.9	-1.45e-08	4.58e-08	-4.94e-08
-0.9	-0.9	1	-1.72e-08	3.82e-08	-4.58e-08
-0.9	-0.8	-1	1.44e-08	3.18e-08	3.29e-08
-0.9	-0.8	-0.9	1.76e-08	3.94e-08	3.72e-08
-0.9	-0.8	-0.8	2.18e-08	4.87e-08	4.12e-08
-0.9	-0.8	-0.7	2.71e-08	5.95e-08	4.44e-08
-0.9	-0.8	-0.6	3.35e-08	7.19e-08	4.59e-08
-0.9	-0.8	-0.5	4.06e-08	8.53e-08	4.5e-08
-0.9	-0.8	-0.4	4.8e-08	9.91e-08	4.1e-08
-0.9	-0.8	-0.3	5.48e-08	1.12e-07	3.33e-08
-0.9	-0.8	-0.2	5.99e-08	1.23e-07	2.2e-08
-0.9	-0.8	-0.1	6.24e-08	1.31e-07	7.65e-09
-0.9	-0.8	0	6.16e-08	1.35e-07	-8.48e-09
-0.9	-0.8	0.1	5.73e-08	1.35e-07	-2.49e-08
-0.9	-0.8	0.2	4.98e-08	1.3e-07	-3.99e-08
-0.9	-0.8	0.3	4.01e-08	1.22e-07	-5.22e-08
-0.9	-0.8	0.4	2.92e-08	1.11e-07	-6.1e-08
-0.9	-0.8	0.5	1.83e-08	9.78e-08	-6.61e-08
-0.9	-0.8	0.6	8.27e-09	8.44e-08	-6.77e-08
-0.9	-0.8	0.7	-3.57e-10	7.16e-08	-6.65e-08
-0.9	-0.8	0.8	-7.33e-09	5.99e-08	-6.34e-08
-0.9	-0.8	0.9	-1.26e-08	4.96e-08	-5.9e-08
-0.9	-0.8	1	-1.65e-08	4.07e-08	-5.39e-08
-0.9	-0.7	-1	1.93e-08	3.21e-08	3.87e-08
-0.9	-0.7	-0.9	2.41e-08	4.04e-08	4.45e-08
-0.9	-0.7	-0.8	3.04e-08	5.07e-08	5.01e-08
-0.9	-0.7	-0.7	3.84e-08	6.3e-08	5.48e-08
-0.9	-0.7	-0.6	4.82e-08	7.73e-08	5.75e-08
-0.9	-0.7	-0.5	5.95e-08	9.3e-08	5.71e-08
-0.9	-0.7	-0.4	7.13e-08	1.09e-07	5.25e-08
-0.9	-0.7	-0.3	8.23e-08	1.25e-07	4.29e-08
-0.9	-0.7	-0.2	9.09e-08	1.38e-07	2.85e-08
-0.9	-0.7	-0.1	9.55e-08	1.48e-07	1e-08
-0.9	-0.7	0	9.52e-08	1.53e-07	-1.08e-08
-0.9	-0.7	0.1	8.95e-08	1.53e-07	-3.19e-08
-0.9	-0.7	0.2	7.91e-08	1.47e-07	-5.11e-08
-0.9	-0.7	0.3	6.51e-08	1.37e-07	-6.65e-08
-0.9	-0.7	0.4	4.94e-08	1.24e-07	-7.72e-08
-0.9	-0.7	0.5	3.36e-08	1.09e-07	-8.27e-08
-0.9	-0.7	0.6	1.92e-08	9.29e-08	-8.38e-08
-0.9	-0.7	0.7	6.98e-09	7.78e-08	-8.12e-08
-0.9	-0.7	0.8	-2.77e-09	6.42e-08	-7.63e-08
-0.9	-0.7	0.9	-1.01e-08	5.24e-08	-7e-08
-0.9	-0.7	1	-1.53e-08	4.25e-08	-6.31e-08
-0.9	-0.6	-1	2.5e-08	3.12e-08	4.48e-08
-0.9	-0.6	-0.9	3.17e-08	3.99e-08	5.22e-08
-0.9	-0.6	-0.8	4.06e-08	5.08e-08	5.96e-08
-0.9	-0.6	-0.7	5.23e-08	6.42e-08	6.6e-08
-0.9	-0.6	-0.6	6.66e-08	7.98e-08	7.01e-08
-0.9	-0.6	-0.5	8.32e-08	9.73e-08	7.02e-08
-0.9	-0.6	-0.4	1.01e-07	1.16e-07	6.48e-08
-0.9	-0.6	-0.3	1.17e-07	1.33e-07	5.29e-08
-0.9	-0.6	-0.2	1.3e-07	1.48e-07	3.47e-08
-0.9	-0.6	-0.1	1.38e-07	1.59e-07	1.13e-08
-0.9	-0.6	0	1.38e-07	1.65e-07	-1.49e-08
-0.9	-0.6	0.1	1.31e-07	1.65e-07	-4.13e-08
-0.9	-0.6	0.2	1.16e-07	1.59e-07	-6.52e-08
-0.9	-0.6	0.3	9.71e-08	1.49e-07	-8.41e-08
-0.9	-0.6	0.4	7.52e-08	1.34e-07	-9.67e-08
-0.9	-0.6	0.5	5.32e-08	1.17e-07	-1.03e-07
-0.9	-0.6	0.6	3.31e-08	9.88e-08	-1.03e-07
-0.9	-0.6	0.7	1.62e-08	8.19e-08	-9.82e-08
-0.9	-0.6	0.8	2.94e-09	6.68e-08	-9.09e-08
-0.9	-0.6	0.9	-6.91e-09	5.38e-08	-8.22e-08
-0.9	-0.6	1	-1.38e-08	4.31e-08	-7.32e-08
-0.9	-0.5	-1	3.13e-08	2.88e-08	5.07e-08
-0.9	-0.5	-0.9	4.03e-08	3.73e-08	5.98e-08
-0.9	-0.5	-0.8	5.24e-08	4.83e-08	6.91e-08
-0.9	-0.5	-0.7	6.83e-08	6.19e-08	7.74e-08
-0.9	-0.5	-0.6	8.82e-08	7.8e-08	8.27e-08
-0.9	-0.5	-0.5	1.11e-07	9.62e-08	8.31e-08
-0.9	-0.5	-0.4	1.36e-07	1.15e-07	7.64e-08
-0.9	-0.5	-0.3	1.58e-07	1.33e-07	6.16e-08
-0.9	-0.5	-0.2	1.76e-07	1.49e-07	3.9e-08
-0.9	-0.5	-0.1	1.87e-07	1.6e-07	1.03e-08
-0.9	-0.5	0	1.87e-07	1.67e-07	-2.16e-08
-0.9	-0.5	0.1	1.78e-07	1.67e-07	-5.34e-08
-0.9	-0.5	0.2	1.6e-07	1.62e-07	-8.2e-08
-0.9	-0.5	0.3	1.34e-07	1.52e-07	-1.04e-07
-0.9	-0.5	0.4	1.05e-07	1.37e-07	-1.19e-07
-0.9	-0.5	0.5	7.61e-08	1.19e-07	-1.25e-07
-0.9	-0.5	0.6	4.94e-08	1e-07	-1.24e-07
-0.9	-0.5	0.7	2.7e-08	8.26e-08	-1.17e-07
-0.9	-0.5	0.8	9.51e-09	6.67e-08	-1.07e-07
-0.9	-0.5	0.9	-3.26e-09	5.32e-08	-9.54e-08
-0.9	-0.5	1	-1.21e-08	4.22e-08	-8.38e-08
-0.9	-0.4	-1	3.8e-08	2.46e-08	5.58e-08
-0.9	-0.4	-0.9	4.95e-08	3.24e-08	6.66e-08
-0.9	-0.4	-0.8	6.51e-08	4.25e-08	7.76e-08
-0.9	-0.4	-0.7	8.58e-08	5.52e-08	8.75e-08
-0.9	-0.4	-0.6	1.12e-07	7.05e-08	9.39e-08
-0.9	-0.4	-0.5	1.42e-07	8.77e-08	9.4e-08
-0.9	-0.4	-0.4	1.73e-07	1.06e-07	8.54e-08
-0.9	-0.4	-0.3	2.02e-07	1.23e-07	6.7e-08
-0.9	-0.4	-0.2	2.24e-07	1.37e-07	3.96e-08
-0.9	-0.4	-0.1	2.37e-07	1.48e-07	5.69e-09
-0.9	-0.4	0	2.38e-07	1.55e-07	-3.15e-08
-0.9	-0.4	0.1	2.27e-07	1.57e-07	-6.82e-08
-0.9	-0.4	0.2	2.05e-07	1.53e-07	-1.01e-07
-0.9	-0.4	0.3	1.74e-07	1.44e-07	-1.27e-07
-0.9	-0.4	0.4	1.38e-07	1.31e-07	-1.43e-07
-0.9	-0.4	0.5	1.01e-07	1.14e-07	-1.49e-07
-0.9	-0.4	0.6	6.67e-08	9.61e-08	-1.46e-07
-0.9	-0.4	0.7	3.83e-08	7.87e-08	-1.37e-07
-0.9	-0.4	0.8	1.64e-08	6.31e-08	-1.24e-07
-0.9	-0.4	0.9	4.69e-10	4.99e-08	-1.09e-07
-0.9	-0.4	1	-1.04e-08	3.92e-08	-9.44e-08
-0.9	-0.3	-1	4.48e-08	1.87e-08	5.97e-08
-0.9	-0.3	-0.9	5.87e-08	2.5e-08	7.17e-08
-0.9	-0.3	-0.8	7.79e-08	3.33e-08	8.41e-08
-0.9	-0.3	-0.7	1.03e-07	4.39e-08	9.51e-08
-0.9	-0.3	-0.6	1.35e-07	5.67e-08	1.02e-07
-0.9	-0.3	-0.5	1.72e-07	7.12e-08	1.01e-07
-0.9	-0.3	-0.4	2.09e-07	8.64e-08	8.95e-08
-0.9	-0.3	-0.3	2.43e-07	1.01e-07	6.71e-08
-0.9	-0.3	-0.2	2.69e-07	1.13e-07	3.51e-08
-0.9	-0.3	-0.1	2.83e-07	1.23e-07	-3.5e-09
-0.9	-0.3	0	2.84e-07	1.29e-07	-4.49e-08
-0.9	-0.3	0.1	2.71e-07	1.32e-07	-8.54e-08
-0.9	-0.3	0.2	2.45e-07	1.3e-07	-1.21e-07
-0.9	-0.3	0.3	2.1e-07	1.24e-07	-1.49e-07
-0.9	-0.3	0.4	1.67e-07	1.14e-07	-1.67e-07
-0.9	-0.3	0.5	1.24e-07	1e-07	-1.73e-07
-0.9	-0.3	0.6	8.3e-08	8.47e-08	-1.68e-07
-0.9	-0.3	0.7	4.89e-08	6.94e-08	-1.56e-07
-0.9	-0.3	0.8	2.26e-08	5.55e-08	-1.4e-07
-0.9	-0.3	0.9	3.73e-09	4.38e-08	-1.22e-07
-0.9	-0.3	1	-9.08e-09	3.42e-08	-1.04e-07
-0.9	-0.2	-1	5.11e-08	1.13e-08	6.16e-08
-0.9	-0.2	-0.9	6.73e-08	1.54e-08	7.43e-08
-0.9	-0.2	-0.8	8.97e-08	2.09e-08	8.74e-08
-0.9	-0.2	-0.7	1.19e-07	2.81e-08	9.86e-08
-0.9	-0.2	-0.6	1.56e-07	3.71e-08	1.05e-07
-0.9	-0.2	-0.5	1.98e-07	4.74e-08	1.02e-07
-0.9	-0.2	-0.4	2.4e-07	5.84e-08	8.74e-08
-0.9	-0.2	-0.3	2.78e-07	6.89e-08	6.1e-08
-0.9	-0.2	-0.2	3.05e-07	7.83e-08	2.47e-08
-0.9	-0.2	-0.1	3.19e-07	8.58e-08	-1.75e-08
-0.9	-0.2	0	3.19e-07	9.14e-08	-6.18e-08
-0.9	-0.2	0.1	3.04e-07	9.46e-08	-1.05e-07
-0.9	-0.2	0.2	2.77e-07	9.51e-08	-1.42e-07
-0.9	-0.2	0.3	2.37e-07	9.24e-08	-1.71e-07
-0.9	-0.2	0.4	1.91e-07	8.63e-08	-1.89e-07
-0.9	-0.2	0.5	1.42e-07	7.72e-08	-1.95e-07
-0.9	-0.2	0.6	9.58e-08	6.62e-08	-1.88e-07
-0.9	-0.2	0.7	5.71e-08	5.47e-08	-1.73e-07
-0.9	-0.2	0.8	2.72e-08	4.39e-08	-1.54e-07
-0.9	-0.2	0.9	5.9e-09	3.47e-08	-1.33e-07
-0.9	-0.2	1	-8.43e-09	2.71e-08	-1.13e-07
-0.9	-0.1	-1	5.66e-08	2.78e-09	6.13e-08
-0.9	-0.1	-0.9	7.46e-08	4.16e-09	7.39e-08
-0.9	-0.1	-0.8	9.92e-08	6.21e-09	8.66e-08
-0.9	-0.1	-0.7	1.32e-07	9.17e-09	9.71e-08
-0.9	-0.1	-0.6	1.72e-07	1.32e-08	1.02e-07
-0.9	-0.1	-0.5	2.17e-07	1.83e-08	9.63e-08
-0.9	-0.1	-0.4	2.62e-07	2.41e-08	7.84e-08
-0.9	-0.1	-0.3	3.01e-07	3.01e-08	4.82e-08
-0.9	-0.1	-0.2	3.28e-07	3.59e-08	8.61e-09
-0.9	-0.1	-0.1	3.42e-07	4.11e-08	-3.61e-08
-0.9	-0.1	0	3.4e-07	4.56e-08	-8.18e-08
-0.9	-0.1	0.1	3.24e-07	4.93e-08	-1.25e-07
-0.9	-0.1	0.2	2.94e-07	5.18e-08	-1.63e-07
-0.9	-0.1	0.3	2.53e-07	5.26e-08	-1.91e-07
-0.9	-0.1	0.4	2.04e-07	5.11e-08	-2.09e-07
-0.9	-0.1	0.5	1.52e-07	4.74e-08	-2.13e-07
-0.9	-0.1	0.6	1.03e-07	4.18e-08	-2.04e-07
-0.9	-0.1	0.7	6.12e-08	3.53e-08	-1.87e-07
-0.9	-0.1	0.8	2.92e-08	2.89e-08	-1.65e-07
-0.9	-0.1	0.9	6.41e-09	2.31e-08	-1.42e-07
-0.9	-0.1	1	-8.79e-09	1.83e-08	-1.2e-07
-0.9	0	-1	6.08e-08	-6.12e-09	5.84e-08
-0.9	0	-0.9	7.98e-08	-7.65e-09	7.01e-08
-0.9	0	-0.8	1.06e-07	-9.37e-09	8.16e-08
-0.9	0	-0.7	1.4e-07	-1.11e-08	9.03e-08
-0.9	0	-0.6	1.81e-07	-1.25e-08	9.24e-08
-0.9	0	-0.5	2.28e-07	-1.32e-08	8.4e-08
-0.9	0	-0.4	2.73e-07	-1.3e-08	6.28e-08
-0.9	0	-0.3	3.12e-07	-1.18e-08	2.95e-08
-0.9	0	-0.2	3.38e-07	-9.97e-09	-1.25e-08
-0.9	0	-0.1	3.49e-07	-7.43e-09	-5.83e-08
-0.9	0	0	3.45e-07	-4.23e-09	-1.04e-07
-0.9	0	0.1	3.28e-07	-3.79e-10	-1.46e-07
-0.9	0	0.2	2.97e-07	3.86e-09	-1.82e-07
-0.9	0	0.3	2.55e-07	7.97e-09	-2.09e-07
-0.9	0	0.4	2.05e-07	1.13e-08	-2.24e-07
-0.9	0	0.5	1.52e-07	1.33e-08	-2.26e-07
-0.9	0	0.6	1.02e-07	1.38e-08	-2.15e-07
-0.9	0	0.7	6.03e-08	1.31e-08	-1.96e-07
-0.9	0	0.8	2.78e-08	1.17e-08	-1.72e-07
-0.9	0	0.9	4.86e-09	9.96e-09	-1.47e-07
-0.9	0	1	-1.04e-08	8.29e-09	-1.24e-07
-0.9	0.1	-1	6.34e-08	-1.47e-08	5.33e-08
-0.9	0.1	-0.9	8.25e-08	-1.9e-08	6.33e-08
-0.9	0.1	-0.8	1.08e-07	-2.43e-08	7.25e-08
-0.9	0.1	-0.7	1.42e-07	-3.05e-08	7.86e-08
-0.9	0.1	-0.6	1.83e-07	-3.72e-08	7.77e-08
-0.9	0.1	-0.5	2.28e-07	-4.36e-08	6.61e-08
-0.9	0.1	-0.4	2.72e-07	-4.91e-08	4.19e-08
-0.9	0.1	-0.3	3.08e-07	-5.3e-08	6.18e-09
-0.9	0.1	-0.2	3.32e-07	-5.54e-08	-3.71e-08
-0.9	0.1	-0.1	3.4e-07	-5.58e-08	-8.28e-08
-0.9	0.1	0	3.34e-07	-5.43e-08	-1.27e-07
-0.9	0.1	0.1	3.15e-07	-5.05e-08	-1.66e-07
-0.9	0.1	0.2	2.84e-07	-4.47e-08	-1.98e-07
-0.9	0.1	0.3	2.42e-07	-3.74e-08	-2.21e-07
-0.9	0.1	0.4	1.93e-07	-2.94e-08	-2.33e-07
-0.9	0.1	0.5	1.42e-07	-2.17e-08	-2.32e-07
-0.9	0.1	0.6	9.44e-08	-1.5e-08	-2.2e-07
-0.9	0.1	0.7	5.4e-08	-9.86e-09	-1.99e-07
-0.9	0.1	0.8	2.3e-08	-6.14e-09	-1.74e-07
-0.9	0.1	0.9	1.24e-09	-3.62e-09	-1.49e-07
-0.9	0.1	1	-1.31e-08	-2.01e-09	-1.25e-07
-0.9	0.2	-1	6.43e-08	-2.22e-08	4.63e-08
-0.9	0.2	-0.9	8.28e-08	-2.88e-08	5.4e-08
-0.9	0.2	-0.8	1.07e-07	-3.72e-08	6.05e-08
-0.9	0.2	-0.7	1.39e-07	-4.72e-08	6.33e-08
-0.9	0.2	-0.6	1.77e-07	-5.84e-08	5.91e-08
-0.9	0.2	-0.5	2.19e-07	-6.99e-08	4.45e-08
-0.9	0.2	-0.4	2.59e-07	-8.06e-08	1.79e-08
-0.9	0.2	-0.3	2.91e-07	-8.97e-08	-1.93e-08
-0.9	0.2	-0.2	3.11e-07	-9.64e-08	-6.27e-08
-0.9	0.2	-0.1	3.17e-07	-1e-07	-1.07e-07
-0.9	0.2	0	3.08e-07	-1.01e-07	-1.48e-07
-0.9	0.2	0.1	2.87e-07	-9.7e-08	-1.83e-07
-0.9	0.2	0.2	2.56e-07	-8.97e-08	-2.1e-07
-0.9	0.2	0.3	2.16e-07	-7.93e-08	-2.29e-07
-0.9	0.2	0.4	1.7e-07	-6.69e-08	-2.36e-07
-0.9	0.2	0.5	1.23e-07	-5.39e-08	-2.32e-07
-0.9	0.2	0.6	7.95e-08	-4.17e-08	-2.18e-07
-0.9	0.2	0.7	4.3e-08	-3.12e-08	-1.96e-07
-0.9	0.2	0.8	1.53e-08	-2.28e-08	-1.71e-07
-0.9	0.2	0.9	-4.15e-09	-1.64e-08	-1.46e-07
-0.9	0.2	1	-1.69e-08	-1.18e-08	-1.23e-07
-0.9	0.3	-1	6.35e-08	-2.81e-08	3.81e-08
-0.9	0.3	-0.9	8.06e-08	-3.64e-08	4.33e-08
-0.9	0.3	-0.8	1.03e-07	-4.69e-08	4.67e-08
-0.9	0.3	-0.7	1.31e-07	-5.96e-08	4.62e-08
-0.9	0.3	-0.6	1.65e-07	-7.41e-08	3.88e-08
-0.9	0.3	-0.5	2.02e-07	-8.96e-08	2.17e-08
-0.9	0.3	-0.4	2.36e-07	-1.05e-07	-6.33e-09
-0.9	0.3	-0.3	2.63e-07	-1.18e-07	-4.37e-08
-0.9	0.3	-0.2	2.78e-07	-1.29e-07	-8.6e-08
-0.9	0.3	-0.1	2.79e-07	-1.36e-07	-1.28e-07
-0.9	0.3	0	2.68e-07	-1.39e-07	-1.64e-07
-0.9	0.3	0.1	2.47e-07	-1.36e-07	-1.94e-07
-0.9	0.3	0.2	2.16e-07	-1.27e-07	-2.15e-07
-0.9	0.3	0.3	1.79e-07	-1.14e-07	-2.28e-07
-0.9	0.3	0.4	1.38e-07	-9.76e-08	-2.31e-07
-0.9	0.3	0.5	9.73e-08	-8.03e-08	-2.24e-07
-0.9	0.3	0.6	5.98e-08	-6.36e-08	-2.09e-07
-0.9	0.3	0.7	2.89e-08	-4.89e-08	-1.87e-07
-0.9	0.3	0.8	5.6e-09	-3.69e-08	-1.64e-07
-0.9	0.3	0.9	-1.07e-08	-2.74e-08	-1.4e-07
-0.9	0.3	1	-2.12e-08	-2.03e-08	-1.19e-07
-0.9	0.4	-1	6.12e-08	-3.23e-08	2.96e-08
-0.9	0.4	-0.9	7.64e-08	-4.15e-08	3.23e-08
-0.9	0.4	-0.8	9.59e-08	-5.31e-08	3.29e-08
-0.9	0.4	-0.7	1.2e-07	-6.72e-08	2.94e-08
-0.9	0.4	-0.6	1.48e-07	-8.35e-08	1.95e-08
-0.9	0.4	-0.5	1.78e-07	-1.01e-07	8.77e-10
-0.9	0.4	-0.4	2.06e-07	-1.19e-07	-2.73e-08
-0.9	0.4	-0.3	2.26e-07	-1.36e-07	-6.34e-08
-0.9	0.4	-0.2	2.35e-07	-1.51e-07	-1.03e-07
-0.9	0.4	-0.1	2.33e-07	-1.61e-07	-1.4e-07
-0.9	0.4	0	2.19e-07	-1.65e-07	-1.72e-07
-0.9	0.4	0.1	1.97e-07	-1.62e-07	-1.96e-07
-0.9	0.4	0.2	1.69e-07	-1.53e-07	-2.12e-07
-0.9	0.4	0.3	1.37e-07	-1.38e-07	-2.2e-07
-0.9	0.4	0.4	1.02e-07	-1.19e-07	-2.19e-07
-0.9	0.4	0.5	6.83e-08	-9.85e-08	-2.1e-07
-0.9	0.4	0.6	3.81e-08	-7.91e-08	-1.95e-07
-0.9	0.4	0.7	1.36e-08	-6.18e-08	-1.74e-07
-0.9	0.4	0.8	-4.79e-09	-4.74e-08	-1.53e-07
-0.9	0.4	0.9	-1.75e-08	-3.59e-08	-1.31e-07
-0.9	0.4	1	-2.57e-08	-2.71e-08	-1.12e-07
-0.9	0.5	-1	5.77e-08	-3.47e-08	2.15e-08
-0.9	0.5	-0.9	7.07e-08	-4.42e-08	2.2e-08
-0.9	0.5	-0.8	8.69e-08	-5.59e-08	2.03e-08
-0.9	0.5	-0.7	1.06e-07	-7.02e-08	1.46e-08
-0.9	0.5	-0.6	1.29e-07	-8.68e-08	3.22e-09
-0.9	0.5	-0.5	1.51e-07	-1.05e-07	-1.57e-08
-0.9	0.5	-0.4	1.71e-07	-1.24e-07	-4.24e-08
-0.9	0.5	-0.3	1.84e-07	-1.43e-07	-7.54e-08
-0.9	0.5	-0.2	1.88e-07	-1.6e-07	-1.11e-07
-0.9	0.5	-0.1	1.82e-07	-1.71e-07	-1.43e-07
-0.9	0.5	0	1.67e-07	-1.77e-07	-1.7e-07
-0.9	0.5	0.1	1.46e-07	-1.74e-07	-1.88e-07
-0.9	0.5	0.2	1.21e-07	-1.65e-07	-2e-07
-0.9	0.5	0.3	9.39e-08	-1.49e-07	-2.04e-07
-0.9	0.5	0.4	6.62e-08	-1.29e-07	-2.01e-07
-0.9	0.5	0.5	4e-08	-1.08e-07	-1.91e-07
-0.9	0.5	0.6	1.72e-08	-8.75e-08	-1.76e-07
-0.9	0.5	0.7	-1.09e-09	-6.93e-08	-1.58e-07
-0.9	0.5	0.8	-1.47e-08	-5.4e-08	-1.39e-07
-0.9	0.5	0.9	-2.39e-08	-4.16e-08	-1.21e-07
-0.9	0.5	1	-2.97e-08	-3.19e-08	-1.03e-07
-0.9	0.6	-1	5.32e-08	-3.56e-08	1.42e-08
-0.9	0.6	-0.9	6.39e-08	-4.47e-08	1.31e-08
-0.9	0.6	-0.8	7.68e-08	-5.59e-08	9.77e-09
-0.9	0.6	-0.7	9.18e-08	-6.95e-08	2.91e-09
-0.9	0.6	-0.6	1.08e-07	-8.52e-08	-8.87e-09
-0.9	0.6	-0.5	1.24e-07	-1.03e-07	-2.67e-08
-0.9	0.6	-0.4	1.36e-07	-1.21e-07	-5.06e-08
-0.9	0.6	-0.3	1.43e-07	-1.4e-07	-7.9e-08
-0.9	0.6	-0.2	1.42e-07	-1.56e-07	-1.09e-07
-0.9	0.6	-0.1	1.33e-07	-1.69e-07	-1.36e-07
-0.9	0.6	0	1.17e-07	-1.74e-07	-1.57e-07
-0.9	0.6	0.1	9.82e-08	-1.73e-07	-1.72e-07
-0.9	0.6	0.2	7.72e-08	-1.63e-07	-1.8e-07
-0.9	0.6	0.3	5.56e-08	-1.48e-07	-1.82e-07
-0.9	0.6	0.4	3.47e-08	-1.29e-07	-1.78e-07
-0.9	0.6	0.5	1.55e-08	-1.09e-07	-1.69e-07
-0.9	0.6	0.6	-7.98e-10	-8.97e-08	-1.56e-07
-0.9	0.6	0.7	-1.37e-08	-7.2e-08	-1.41e-07
-0.9	0.6	0.8	-2.31e-08	-5.7e-08	-1.24e-07
-0.9	0.6	0.9	-2.93e-08	-4.46e-08	-1.09e-07
-0.9	0.6	1	-3.31e-08	-3.48e-08	-9.4e-08
-0.9	0.7	-1	4.81e-08	-3.52e-08	8.04e-09
-0.9	0.7	-0.9	5.66e-08	-4.36e-08	5.92e-09
-0.9	0.7	-0.8	6.63e-08	-5.39e-08	1.7e-09
-0.9	0.7	-0.7	7.72e-08	-6.61e-08	-5.51e-09
-0.9	0.7	-0.6	8.82e-08	-8.02e-08	-1.67e-08
-0.9	0.7	-0.5	9.81e-08	-9.6e-08	-3.24e-08
-0.9	0.7	-0.4	1.05e-07	-1.13e-07	-5.26e-08
-0.9	0.7	-0.3	1.06e-07	-1.29e-07	-7.58e-08
