#x	y	z	B_x	B_y	B_z
0.6	0.9	0.2	-2.32e-08	8.23e-08	8.83e-08
0.6	0.9	0.3	-2.98e-08	7.4e-08	8.53e-08
0.6	0.9	0.4	-3.44e-08	6.44e-08	8.02e-08
0.6	0.9	0.5	-3.72e-08	5.44e-08	7.38e-08
0.6	0.9	0.6	-3.85e-08	4.48e-08	6.64e-08
0.6	0.9	0.7	-3.85e-08	3.61e-08	5.88e-08
0.6	0.9	0.8	-3.76e-08	2.87e-08	5.14e-08
0.6	0.9	0.9	-3.6e-08	2.26e-08	4.43e-08
0.6	0.9	1	-3.39e-08	1.76e-08	3.8e-08
0.6	1	-1	1.6e-08	2.1e-08	2.31e-09
0.6	1	-0.9	1.78e-08	2.57e-08	4.61e-09
0.6	1	-0.8	1.96e-08	3.11e-08	8.01e-09
0.6	1	-0.7	2.09e-08	3.74e-08	1.28e-08
0.6	1	-0.6	2.15e-08	4.42e-08	1.92e-08
0.6	1	-0.5	2.07e-08	5.14e-08	2.71e-08
0.6	1	-0.4	1.8e-08	5.83e-08	3.63e-08
0.6	1	-0.3	1.29e-08	6.45e-08	4.6e-08
0.6	1	-0.2	5.63e-09	6.92e-08	5.51e-08
0.6	1	-0.1	-3.15e-09	7.18e-08	6.25e-08
0.6	1	0	-1.23e-08	7.21e-08	6.75e-08
0.6	1	0.1	-2.07e-08	7e-08	6.99e-08
0.6	1	0.2	-2.75e-08	6.56e-08	6.99e-08
0.6	1	0.3	-3.25e-08	5.96e-08	6.78e-08
0.6	1	0.4	-3.57e-08	5.25e-08	6.42e-08
0.6	1	0.5	-3.74e-08	4.5e-08	5.94e-08
0.6	1	0.6	-3.78e-08	3.78e-08	5.4e-08
0.6	1	0.7	-3.72e-08	3.11e-08	4.84e-08
0.6	1	0.8	-3.6e-08	2.52e-08	4.27e-08
0.6	1	0.9	-3.42e-08	2.02e-08	3.74e-08
0.6	1	1	-3.22e-08	1.61e-08	3.24e-08

0.7	-1	-1	1.2e-10	-1.6e-08	-1.53e-08
0.7	-1	-0.9	4.27e-10	-1.97e-08	-1.72e-08
0.7	-1	-0.8	9.88e-10	-2.42e-08	-1.89e-08
0.7	-1	-0.7	1.83e-09	-2.94e-08	-2.02e-08
0.7	-1	-0.6	2.95e-09	-3.51e-08	-2.08e-08
0.7	-1	-0.5	4.27e-09	-4.12e-08	-2.05e-08
0.7	-1	-0.4	5.64e-09	-4.73e-08	-1.89e-08
0.7	-1	-0.3	6.85e-09	-5.3e-08	-1.6e-08
0.7	-1	-0.2	7.65e-09	-5.79e-08	-1.18e-08
0.7	-1	-0.1	7.79e-09	-6.14e-08	-6.47e-09
0.7	-1	0	7.11e-09	-6.31e-08	-4.48e-10
0.7	-1	0.1	5.59e-09	-6.3e-08	5.74e-09
0.7	-1	0.2	3.33e-09	-6.1e-08	1.15e-08
0.7	-1	0.3	5.41e-10	-5.74e-08	1.65e-08
0.7	-1	0.4	-2.48e-09	-5.26e-08	2.02e-08
0.7	-1	0.5	-5.43e-09	-4.7e-08	2.27e-08
0.7	-1	0.6	-8.09e-09	-4.11e-08	2.39e-08
0.7	-1	0.7	-1.03e-08	-3.53e-08	2.4e-08
0.7	-1	0.8	-1.2e-08	-2.99e-08	2.33e-08
0.7	-1	0.9	-1.31e-08	-2.5e-08	2.2e-08
0.7	-1	1	-1.38e-08	-2.08e-08	2.04e-08
0.7	-0.9	-1	1.7e-09	-1.72e-08	-1.88e-08
0.7	-0.9	-0.9	2.54e-09	-2.16e-08	-2.15e-08
0.7	-0.9	-0.8	3.84e-09	-2.7e-08	-2.39e-08
0.7	-0.9	-0.7	5.64e-09	-3.33e-08	-2.6e-08
0.7	-0.9	-0.6	7.94e-09	-4.04e-08	-2.71e-08
0.7	-0.9	-0.5	1.06e-08	-4.81e-08	-2.7e-08
0.7	-0.9	-0.4	1.35e-08	-5.6e-08	-2.53e-08
0.7	-0.9	-0.3	1.61e-08	-6.34e-08	-2.16e-08
0.7	-0.9	-0.2	1.8e-08	-6.98e-08	-1.61e-08
0.7	-0.9	-0.1	1.88e-08	-7.44e-08	-8.93e-09
0.7	-0.9	0	1.83e-08	-7.67e-08	-7.98e-10
0.7	-0.9	0.1	1.62e-08	-7.66e-08	7.55e-09
0.7	-0.9	0.2	1.29e-08	-7.4e-08	1.53e-08
0.7	-0.9	0.3	8.65e-09	-6.93e-08	2.18e-08
0.7	-0.9	0.4	3.97e-09	-6.3e-08	2.66e-08
0.7	-0.9	0.5	-6.66e-10	-5.57e-08	2.95e-08
0.7	-0.9	0.6	-4.85e-09	-4.82e-08	3.07e-08
0.7	-0.9	0.7	-8.32e-09	-4.09e-08	3.04e-08
0.7	-0.9	0.8	-1.1e-08	-3.42e-08	2.91e-08
0.7	-0.9	0.9	-1.29e-08	-2.82e-08	2.71e-08
0.7	-0.9	1	-1.41e-08	-2.31e-08	2.47e-08
0.7	-0.8	-1	3.8e-09	-1.81e-08	-2.28e-08
0.7	-0.8	-0.9	5.42e-09	-2.32e-08	-2.64e-08
0.7	-0.8	-0.8	7.78e-09	-2.94e-08	-2.99e-08
0.7	-0.8	-0.7	1.1e-08	-3.69e-08	-3.29e-08
0.7	-0.8	-0.6	1.51e-08	-4.55e-08	-3.49e-08
0.7	-0.8	-0.5	1.98e-08	-5.5e-08	-3.51e-08
0.7	-0.8	-0.4	2.49e-08	-6.48e-08	-3.31e-08
0.7	-0.8	-0.3	2.96e-08	-7.41e-08	-2.85e-08
0.7	-0.8	-0.2	3.33e-08	-8.21e-08	-2.12e-08
0.7	-0.8	-0.1	3.52e-08	-8.8e-08	-1.17e-08
0.7	-0.8	0	3.49e-08	-9.1e-08	-9e-10
0.7	-0.8	0.1	3.22e-08	-9.09e-08	1.02e-08
0.7	-0.8	0.2	2.73e-08	-8.77e-08	2.05e-08
0.7	-0.8	0.3	2.09e-08	-8.18e-08	2.89e-08
0.7	-0.8	0.4	1.37e-08	-7.39e-08	3.49e-08
0.7	-0.8	0.5	6.61e-09	-6.48e-08	3.82e-08
0.7	-0.8	0.6	1.99e-10	-5.55e-08	3.93e-08
0.7	-0.8	0.7	-5.13e-09	-4.65e-08	3.84e-08
0.7	-0.8	0.8	-9.23e-09	-3.83e-08	3.61e-08
0.7	-0.8	0.9	-1.21e-08	-3.12e-08	3.31e-08
0.7	-0.8	1	-1.4e-08	-2.52e-08	2.98e-08
0.7	-0.7	-1	6.49e-09	-1.84e-08	-2.72e-08
0.7	-0.7	-0.9	9.16e-09	-2.4e-08	-3.2e-08
0.7	-0.7	-0.8	1.3e-08	-3.1e-08	-3.67e-08
0.7	-0.7	-0.7	1.82e-08	-3.96e-08	-4.09e-08
0.7	-0.7	-0.6	2.47e-08	-4.96e-08	-4.39e-08
0.7	-0.7	-0.5	3.24e-08	-6.07e-08	-4.46e-08
0.7	-0.7	-0.4	4.06e-08	-7.24e-08	-4.23e-08
0.7	-0.7	-0.3	4.84e-08	-8.35e-08	-3.64e-08
0.7	-0.7	-0.2	5.46e-08	-9.32e-08	-2.7e-08
0.7	-0.7	-0.1	5.81e-08	-1e-07	-1.46e-08
0.7	-0.7	0	5.81e-08	-1.04e-07	-4.06e-10
0.7	-0.7	0.1	5.44e-08	-1.04e-07	1.41e-08
0.7	-0.7	0.2	4.74e-08	-1e-07	2.73e-08
0.7	-0.7	0.3	3.8e-08	-9.35e-08	3.8e-08
0.7	-0.7	0.4	2.74e-08	-8.41e-08	4.54e-08
0.7	-0.7	0.5	1.69e-08	-7.33e-08	4.92e-08
0.7	-0.7	0.6	7.37e-09	-6.22e-08	4.98e-08
0.7	-0.7	0.7	-5.2e-10	-5.16e-08	4.8e-08
0.7	-0.7	0.8	-6.56e-09	-4.2e-08	4.46e-08
0.7	-0.7	0.9	-1.09e-08	-3.37e-08	4.02e-08
0.7	-0.7	1	-1.36e-08	-2.69e-08	3.56e-08
0.7	-0.6	-1	9.77e-09	-1.78e-08	-3.18e-08
0.7	-0.6	-0.9	1.38e-08	-2.37e-08	-3.79e-08
0.7	-0.6	-0.8	1.95e-08	-3.12e-08	-4.41e-08
0.7	-0.6	-0.7	2.72e-08	-4.06e-08	-4.97e-08
0.7	-0.6	-0.6	3.7e-08	-5.16e-08	-5.37e-08
0.7	-0.6	-0.5	4.86e-08	-6.41e-08	-5.49e-08
0.7	-0.6	-0.4	6.09e-08	-7.71e-08	-5.22e-08
0.7	-0.6	-0.3	7.26e-08	-8.97e-08	-4.47e-08
0.7	-0.6	-0.2	8.19e-08	-1.01e-07	-3.27e-08
0.7	-0.6	-0.1	8.73e-08	-1.09e-07	-1.68e-08
0.7	-0.6	0	8.78e-08	-1.13e-07	1.18e-09
0.7	-0.6	0.1	8.29e-08	-1.14e-07	1.95e-08
0.7	-0.6	0.2	7.33e-08	-1.1e-07	3.61e-08
0.7	-0.6	0.3	6.02e-08	-1.02e-07	4.93e-08
0.7	-0.6	0.4	4.52e-08	-9.19e-08	5.81e-08
0.7	-0.6	0.5	3.03e-08	-7.98e-08	6.23e-08
0.7	-0.6	0.6	1.67e-08	-6.73e-08	6.24e-08
0.7	-0.6	0.7	5.54e-09	-5.53e-08	5.93e-08
0.7	-0.6	0.8	-3e-09	-4.45e-08	5.42e-08
0.7	-0.6	0.9	-9.05e-09	-3.54e-08	4.82e-08
0.7	-0.6	1	-1.3e-08	-2.79e-08	4.2e-08
0.7	-0.5	-1	1.36e-08	-1.62e-08	-3.64e-08
0.7	-0.5	-0.9	1.92e-08	-2.2e-08	-4.38e-08
0.7	-0.5	-0.8	2.72e-08	-2.96e-08	-5.15e-08
0.7	-0.5	-0.7	3.8e-08	-3.91e-08	-5.86e-08
0.7	-0.5	-0.6	5.17e-08	-5.05e-08	-6.37e-08
0.7	-0.5	-0.5	6.79e-08	-6.34e-08	-6.52e-08
0.7	-0.5	-0.4	8.5e-08	-7.7e-08	-6.17e-08
0.7	-0.5	-0.3	1.01e-07	-9.01e-08	-5.23e-08
0.7	-0.5	-0.2	1.14e-07	-1.02e-07	-3.72e-08
0.7	-0.5	-0.1	1.21e-07	-1.1e-07	-1.76e-08
0.7	-0.5	0	1.22e-07	-1.15e-07	4.41e-09
0.7	-0.5	0.1	1.16e-07	-1.16e-07	2.66e-08
0.7	-0.5	0.2	1.03e-07	-1.13e-07	4.66e-08
0.7	-0.5	0.3	8.62e-08	-1.06e-07	6.25e-08
0.7	-0.5	0.4	6.63e-08	-9.51e-08	7.28e-08
0.7	-0.5	0.5	4.62e-08	-8.26e-08	7.73e-08
0.7	-0.5	0.6	2.79e-08	-6.94e-08	7.65e-08
0.7	-0.5	0.7	1.28e-08	-5.67e-08	7.19e-08
0.7	-0.5	0.8	1.27e-09	-4.53e-08	6.49e-08
0.7	-0.5	0.9	-6.84e-09	-3.57e-08	5.69e-08
0.7	-0.5	1	-1.21e-08	-2.78e-08	4.89e-08
0.7	-0.4	-1	1.78e-08	-1.34e-08	-4.05e-08
0.7	-0.4	-0.9	2.51e-08	-1.86e-08	-4.92e-08
0.7	-0.4	-0.8	3.56e-08	-2.55e-08	-5.84e-08
0.7	-0.4	-0.7	4.99e-08	-3.44e-08	-6.68e-08
0.7	-0.4	-0.6	6.79e-08	-4.52e-08	-7.27e-08
0.7	-0.4	-0.5	8.89e-08	-5.75e-08	-7.42e-08
0.7	-0.4	-0.4	1.11e-07	-7.05e-08	-6.94e-08
0.7	-0.4	-0.3	1.32e-07	-8.31e-08	-5.76e-08
0.7	-0.4	-0.2	1.47e-07	-9.41e-08	-3.93e-08
0.7	-0.4	-0.1	1.57e-07	-1.03e-07	-1.6e-08
0.7	-0.4	0	1.58e-07	-1.08e-07	9.79e-09
0.7	-0.4	0.1	1.5e-07	-1.1e-07	3.56e-08
0.7	-0.4	0.2	1.35e-07	-1.07e-07	5.87e-08
0.7	-0.4	0.3	1.13e-07	-1.01e-07	7.7e-08
0.7	-0.4	0.4	8.86e-08	-9.19e-08	8.86e-08
0.7	-0.4	0.5	6.32e-08	-8.02e-08	9.33e-08
0.7	-0.4	0.6	3.99e-08	-6.75e-08	9.16e-08
0.7	-0.4	0.7	2.06e-08	-5.5e-08	8.51e-08
0.7	-0.4	0.8	5.86e-09	-4.38e-08	7.6e-08
0.7	-0.4	0.9	-4.49e-09	-3.43e-08	6.58e-08
0.7	-0.4	1	-1.12e-08	-2.66e-08	5.59e-08
0.7	-0.3	-1	2.21e-08	-9.3e-09	-4.36e-08
0.7	-0.3	-0.9	3.12e-08	-1.34e-08	-5.34e-08
0.7	-0.3	-0.8	4.43e-08	-1.9e-08	-6.37e-08
0.7	-0.3	-0.7	6.19e-08	-2.63e-08	-7.3e-08
0.7	-0.3	-0.6	8.42e-08	-3.54e-08	-7.93e-08
0.7	-0.3	-0.5	1.1e-07	-4.58e-08	-8.02e-08
0.7	-0.3	-0.4	1.36e-07	-5.7e-08	-7.38e-08
0.7	-0.3	-0.3	1.6e-07	-6.79e-08	-5.94e-08
0.7	-0.3	-0.2	1.79e-07	-7.76e-08	-3.79e-08
0.7	-0.3	-0.1	1.89e-07	-8.54e-08	-1.14e-08
0.7	-0.3	0	1.9e-07	-9.08e-08	1.76e-08
0.7	-0.3	0.1	1.81e-07	-9.33e-08	4.62e-08
0.7	-0.3	0.2	1.63e-07	-9.26e-08	7.18e-08
0.7	-0.3	0.3	1.39e-07	-8.85e-08	9.19e-08
0.7	-0.3	0.4	1.09e-07	-8.13e-08	1.05e-07
0.7	-0.3	0.5	7.92e-08	-7.16e-08	1.09e-07
0.7	-0.3	0.6	5.13e-08	-6.06e-08	1.06e-07
0.7	-0.3	0.7	2.79e-08	-4.96e-08	9.81e-08
0.7	-0.3	0.8	1.01e-08	-3.95e-08	8.68e-08
0.7	-0.3	0.9	-2.37e-09	-3.08e-08	7.44e-08
0.7	-0.3	1	-1.04e-08	-2.38e-08	6.26e-08
0.7	-0.2	-1	2.62e-08	-4.06e-09	-4.54e-08
0.7	-0.2	-0.9	3.7e-08	-6.51e-09	-5.58e-08
0.7	-0.2	-0.8	5.23e-08	-1e-08	-6.67e-08
0.7	-0.2	-0.7	7.29e-08	-1.49e-08	-7.64e-08
0.7	-0.2	-0.6	9.87e-08	-2.12e-08	-8.24e-08
0.7	-0.2	-0.5	1.28e-07	-2.88e-08	-8.22e-08
0.7	-0.2	-0.4	1.58e-07	-3.71e-08	-7.38e-08
0.7	-0.2	-0.3	1.85e-07	-4.55e-08	-5.68e-08
0.7	-0.2	-0.2	2.04e-07	-5.34e-08	-3.25e-08
0.7	-0.2	-0.1	2.15e-07	-6.02e-08	-3.31e-09
0.7	-0.2	0	2.15e-07	-6.54e-08	2.78e-08
0.7	-0.2	0.1	2.05e-07	-6.86e-08	5.83e-08
0.7	-0.2	0.2	1.85e-07	-6.96e-08	8.53e-08
0.7	-0.2	0.3	1.58e-07	-6.79e-08	1.06e-07
0.7	-0.2	0.4	1.26e-07	-6.36e-08	1.2e-07
0.7	-0.2	0.5	9.19e-08	-5.7e-08	1.24e-07
0.7	-0.2	0.6	6.02e-08	-4.89e-08	1.2e-07
0.7	-0.2	0.7	3.36e-08	-4.04e-08	1.1e-07
0.7	-0.2	0.8	1.33e-08	-3.24e-08	9.63e-08
0.7	-0.2	0.9	-9.33e-10	-2.54e-08	8.2e-08
0.7	-0.2	1	-1.01e-08	-1.97e-08	6.84e-08
0.7	-0.1	-1	2.99e-08	1.97e-09	-4.55e-08
0.7	-0.1	-0.9	4.19e-08	1.55e-09	-5.6e-08
0.7	-0.1	-0.8	5.89e-08	5.95e-10	-6.67e-08
0.7	-0.1	-0.7	8.16e-08	-1.15e-09	-7.6e-08
0.7	-0.1	-0.6	1.1e-07	-3.89e-09	-8.11e-08
0.7	-0.1	-0.5	1.42e-07	-7.73e-09	-7.93e-08
0.7	-0.1	-0.4	1.73e-07	-1.26e-08	-6.88e-08
0.7	-0.1	-0.3	2.01e-07	-1.8e-08	-4.93e-08
0.7	-0.1	-0.2	2.21e-07	-2.37e-08	-2.28e-08
0.7	-0.1	-0.1	2.31e-07	-2.92e-08	8.14e-09
0.7	-0.1	0	2.3e-07	-3.41e-08	4.04e-08
0.7	-0.1	0.1	2.19e-07	-3.81e-08	7.14e-08
0.7	-0.1	0.2	1.98e-07	-4.07e-08	9.87e-08
0.7	-0.1	0.3	1.69e-07	-4.16e-08	1.2e-07
0.7	-0.1	0.4	1.35e-07	-4.05e-08	1.32e-07
0.7	-0.1	0.5	9.9e-08	-3.75e-08	1.36e-07
0.7	-0.1	0.6	6.51e-08	-3.32e-08	1.31e-07
0.7	-0.1	0.7	3.65e-08	-2.81e-08	1.19e-07
0.7	-0.1	0.8	1.46e-08	-2.3e-08	1.04e-07
0.7	-0.1	0.9	-6e-10	-1.83e-08	8.78e-08
0.7	-0.1	1	-1.04e-08	-1.44e-08	7.28e-08
0.7	0	-1	3.27e-08	8.31e-09	-4.37e-08
0.7	0	-0.9	4.55e-08	1.01e-08	-5.36e-08
0.7	0	-0.8	6.34e-08	1.2e-08	-6.35e-08
0.7	0	-0.7	8.71e-08	1.37e-08	-7.15e-08
0.7	0	-0.6	1.16e-07	1.49e-08	-7.51e-08
0.7	0	-0.5	1.49e-07	1.52e-08	-7.14e-08
0.7	0	-0.4	1.81e-07	1.42e-08	-5.86e-08
0.7	0	-0.3	2.08e-07	1.2e-08	-3.72e-08
0.7	0	-0.2	2.27e-07	8.61e-09	-9.05e-09
0.7	0	-0.1	2.36e-07	4.49e-09	2.27e-08
0.7	0	0	2.34e-07	9.93e-24	5.5e-08
0.7	0	0.1	2.21e-07	-4.49e-09	8.53e-08
0.7	0	0.2	2e-07	-8.61e-09	1.12e-07
0.7	0	0.3	1.7e-07	-1.2e-08	1.31e-07
0.7	0	0.4	1.36e-07	-1.42e-08	1.43e-07
0.7	0	0.5	9.92e-08	-1.52e-08	1.45e-07
0.7	0	0.6	6.48e-08	-1.49e-08	1.38e-07
0.7	0	0.7	3.58e-08	-1.37e-08	1.25e-07
0.7	0	0.8	1.37e-08	-1.2e-08	1.09e-07
0.7	0	0.9	-1.64e-09	-1.01e-08	9.14e-08
0.7	0	1	-1.14e-08	-8.31e-09	7.55e-08
0.7	0.1	-1	3.46e-08	1.44e-08	-4.01e-08
0.7	0.1	-0.9	4.74e-08	1.83e-08	-4.87e-08
0.7	0.1	-0.8	6.53e-08	2.3e-08	-5.7e-08
0.7	0.1	-0.7	8.89e-08	2.81e-08	-6.32e-08
0.7	0.1	-0.6	1.18e-07	3.32e-08	-6.47e-08
0.7	0.1	-0.5	1.49e-07	3.75e-08	-5.88e-08
0.7	0.1	-0.4	1.8e-07	4.05e-08	-4.41e-08
0.7	0.1	-0.3	2.06e-07	4.16e-08	-2.1e-08
0.7	0.1	-0.2	2.23e-07	4.07e-08	7.93e-09
0.7	0.1	-0.1	2.3e-07	3.81e-08	3.95e-08
0.7	0.1	0	2.26e-07	3.41e-08	7.08e-08
0.7	0.1	0.1	2.13e-07	2.92e-08	9.92e-08
0.7	0.1	0.2	1.91e-07	2.37e-08	1.23e-07
0.7	0.1	0.3	1.61e-07	1.8e-08	1.4e-07
0.7	0.1	0.4	1.28e-07	1.26e-08	1.49e-07
0.7	0.1	0.5	9.22e-08	7.73e-09	1.49e-07
0.7	0.1	0.6	5.92e-08	3.89e-09	1.41e-07
0.7	0.1	0.7	3.14e-08	1.15e-09	1.27e-07
0.7	0.1	0.8	1.04e-08	-5.95e-10	1.1e-07
0.7	0.1	0.9	-4.08e-09	-1.55e-09	9.24e-08
0.7	0.1	1	-1.32e-08	-1.97e-09	7.62e-08
0.7	0.2	-1	3.53e-08	1.97e-08	-3.5e-08
0.7	0.2	-0.9	4.77e-08	2.54e-08	-4.19e-08
0.7	0.2	-0.8	6.48e-08	3.24e-08	-4.81e-08
0.7	0.2	-0.7	8.69e-08	4.04e-08	-5.19e-08
0.7	0.2	-0.6	1.14e-07	4.89e-08	-5.09e-08
0.7	0.2	-0.5	1.43e-07	5.7e-08	-4.27e-08
0.7	0.2	-0.4	1.71e-07	6.36e-08	-2.62e-08
0.7	0.2	-0.3	1.94e-07	6.79e-08	-2.16e-09
0.7	0.2	-0.2	2.09e-07	6.96e-08	2.69e-08
0.7	0.2	-0.1	2.13e-07	6.86e-08	5.74e-08
0.7	0.2	0	2.07e-07	6.54e-08	8.65e-08
0.7	0.2	0.1	1.93e-07	6.02e-08	1.12e-07
0.7	0.2	0.2	1.71e-07	5.34e-08	1.32e-07
0.7	0.2	0.3	1.43e-07	4.55e-08	1.46e-07
0.7	0.2	0.4	1.11e-07	3.71e-08	1.52e-07
0.7	0.2	0.5	7.87e-08	2.88e-08	1.5e-07
0.7	0.2	0.6	4.88e-08	2.12e-08	1.4e-07
0.7	0.2	0.7	2.39e-08	1.49e-08	1.25e-07
0.7	0.2	0.8	5.13e-09	1e-08	1.08e-07
0.7	0.2	0.9	-7.69e-09	6.51e-09	9.08e-08
0.7	0.2	1	-1.57e-08	4.06e-09	7.5e-08
0.7	0.3	-1	3.5e-08	2.38e-08	-2.89e-08
0.7	0.3	-0.9	4.64e-08	3.08e-08	-3.38e-08
0.7	0.3	-0.8	6.19e-08	3.95e-08	-3.76e-08
0.7	0.3	-0.7	8.17e-08	4.96e-08	-3.88e-08
0.7	0.3	-0.6	1.05e-07	6.06e-08	-3.52e-08
0.7	0.3	-0.5	1.31e-07	7.16e-08	-2.5e-08
0.7	0.3	-0.4	1.55e-07	8.13e-08	-7.13e-09
0.7	0.3	-0.3	1.74e-07	8.85e-08	1.73e-08
0.7	0.3	-0.2	1.85e-07	9.26e-08	4.56e-08
0.7	0.3	-0.1	1.86e-07	9.33e-08	7.42e-08
0.7	0.3	0	1.79e-07	9.08e-08	1e-07
0.7	0.3	0.1	1.64e-07	8.54e-08	1.22e-07
0.7	0.3	0.2	1.43e-07	7.76e-08	1.38e-07
0.7	0.3	0.3	1.17e-07	6.79e-08	1.47e-07
0.7	0.3	0.4	8.9e-08	5.7e-08	1.5e-07
0.7	0.3	0.5	6.07e-08	4.58e-08	1.45e-07
0.7	0.3	0.6	3.51e-08	3.54e-08	1.35e-07
0.7	0.3	0.7	1.41e-08	2.63e-08	1.2e-07
0.7	0.3	0.8	-1.48e-09	1.9e-08	1.03e-07
0.7	0.3	0.9	-1.2e-08	1.34e-08	8.68e-08
0.7	0.3	1	-1.85e-08	9.3e-09	7.19e-08
0.7	0.4	-1	3.37e-08	2.66e-08	-2.24e-08
0.7	0.4	-0.9	4.38e-08	3.43e-08	-2.53e-08
0.7	0.4	-0.8	5.72e-08	4.38e-08	-2.67e-08
0.7	0.4	-0.7	7.4e-08	5.5e-08	-2.54e-08
0.7	0.4	-0.6	9.37e-08	6.75e-08	-1.96e-08
0.7	0.4	-0.5	1.15e-07	8.02e-08	-7.7e-09
0.7	0.4	-0.4	1.34e-07	9.19e-08	1.08e-08
0.7	0.4	-0.3	1.48e-07	1.01e-07	3.48e-08
0.7	0.4	-0.2	1.55e-07	1.07e-07	6.14e-08
0.7	0.4	-0.1	1.53e-07	1.1e-07	8.71e-08
0.7	0.4	0	1.44e-07	1.08e-07	1.09e-07
0.7	0.4	0.1	1.3e-07	1.03e-07	1.26e-07
0.7	0.4	0.2	1.1e-07	9.41e-08	1.38e-07
0.7	0.4	0.3	8.76e-08	8.31e-08	1.43e-07
0.7	0.4	0.4	6.37e-08	7.05e-08	1.43e-07
0.7	0.4	0.5	4.06e-08	5.75e-08	1.37e-07
0.7	0.4	0.6	2.01e-08	4.52e-08	1.25e-07
0.7	0.4	0.7	3.56e-09	3.44e-08	1.11e-07
0.7	0.4	0.8	-8.51e-09	2.55e-08	9.59e-08
0.7	0.4	0.9	-1.65e-08	1.86e-08	8.1e-08
0.7	0.4	1	-2.12e-08	1.34e-08	6.74e-08
0.7	0.5	-1	3.16e-08	2.78e-08	-1.61e-08
0.7	0.5	-0.9	4.02e-08	3.57e-08	-1.71e-08
0.7	0.5	-0.8	5.12e-08	4.53e-08	-1.66e-08
0.7	0.5	-0.7	6.47e-08	5.67e-08	-1.32e-08
0.7	0.5	-0.6	8.01e-08	6.94e-08	-5.77e-09
0.7	0.5	-0.5	9.59e-08	8.26e-08	6.98e-09
0.7	0.5	-0.4	1.1e-07	9.51e-08	2.52e-08
0.7	0.5	-0.3	1.19e-07	1.06e-07	4.77e-08
0.7	0.5	-0.2	1.22e-07	1.13e-07	7.17e-08
0.7	0.5	-0.1	1.18e-07	1.16e-07	9.39e-08
0.7	0.5	0	1.08e-07	1.15e-07	1.12e-07
0.7	0.5	0.1	9.35e-08	1.1e-07	1.25e-07
0.7	0.5	0.2	7.63e-08	1.02e-07	1.33e-07
0.7	0.5	0.3	5.76e-08	9.01e-08	1.35e-07
0.7	0.5	0.4	3.87e-08	7.7e-08	1.32e-07
0.7	0.5	0.5	2.09e-08	6.34e-08	1.25e-07
0.7	0.5	0.6	5.63e-09	5.05e-08	1.14e-07
0.7	0.5	0.7	-6.43e-09	3.91e-08	1.01e-07
0.7	0.5	0.8	-1.51e-08	2.96e-08	8.71e-08
0.7	0.5	0.9	-2.06e-08	2.2e-08	7.39e-08
0.7	0.5	1	-2.37e-08	1.62e-08	6.19e-08
0.7	0.6	-1	2.89e-08	2.79e-08	-1.04e-08
0.7	0.6	-0.9	3.59e-08	3.54e-08	-9.99e-09
0.7	0.6	-0.8	4.46e-08	4.45e-08	-7.92e-09
0.7	0.6	-0.7	5.48e-08	5.53e-08	-3.24e-09
0.7	0.6	-0.6	6.61e-08	6.73e-08	5.06e-09
0.7	0.6	-0.5	7.7e-08	7.98e-08	1.77e-08
0.7	0.6	-0.4	8.59e-08	9.19e-08	3.47e-08
0.7	0.6	-0.3	9.07e-08	1.02e-07	5.46e-08
0.7	0.6	-0.2	9e-08	1.1e-07	7.53e-08
0.7	0.6	-0.1	8.39e-08	1.14e-07	9.38e-08
0.7	0.6	0	7.35e-08	1.13e-07	1.08e-07
0.7	0.6	0.1	6.04e-08	1.09e-07	1.18e-07
0.7	0.6	0.2	4.59e-08	1.01e-07	1.22e-07
0.7	0.6	0.3	3.11e-08	8.97e-08	1.22e-07
0.7	0.6	0.4	1.69e-08	7.71e-08	1.18e-07
0.7	0.6	0.5	4.05e-09	6.41e-08	1.1e-07
0.7	0.6	0.6	-6.65e-09	5.16e-08	1e-07
0.7	0.6	0.7	-1.48e-08	4.06e-08	8.91e-08
0.7	0.6	0.8	-2.05e-08	3.12e-08	7.74e-08
0.7	0.6	0.9	-2.39e-08	2.37e-08	6.61e-08
0.7	0.6	1	-2.56e-08	1.78e-08	5.59e-08
0.7	0.7	-1	2.59e-08	2.69e-08	-5.62e-09
0.7	0.7	-0.9	3.13e-08	3.37e-08	-4.2e-09
0.7	0.7	-0.8	3.78e-08	4.2e-08	-1.19e-09
0.7	0.7	-0.7	4.51e-08	5.16e-08	4.12e-09
0.7	0.7	-0.6	5.27e-08	6.22e-08	1.24e-08
0.7	0.7	-0.5	5.94e-08	7.33e-08	2.41e-08
0.7	0.7	-0.4	6.41e-08	8.41e-08	3.9e-08
0.7	0.7	-0.3	6.52e-08	9.35e-08	5.59e-08
0.7	0.7	-0.2	6.21e-08	1e-07	7.28e-08
0.7	0.7	-0.1	5.49e-08	1.04e-07	8.76e-08
0.7	0.7	0	4.49e-08	1.04e-07	9.86e-08
0.7	0.7	0.1	3.33e-08	1e-07	1.05e-07
0.7	0.7	0.2	2.15e-08	9.32e-08	1.08e-07
0.7	0.7	0.3	1.02e-08	8.35e-08	1.07e-07
0.7	0.7	0.4	-9.94e-11	7.24e-08	1.02e-07
0.7	0.7	0.5	-8.91e-09	6.07e-08	9.55e-08
0.7	0.7	0.6	-1.59e-08	4.96e-08	8.69e-08
0.7	0.7	0.7	-2.11e-08	3.96e-08	7.74e-08
